965,823,2
987,207,2
313,541,2
342,751,2
846,18,2
595,150,2
944,263,1
433,950,2
8,657,2
793,1007,2
597,615,2
874,481,2
883,974,2
537,78,2
391,686,2
768,572,2
611,472,2
781,586,2
349,233,2
41,25,2
337,441,2
311,324,2
245,333,2
137,524,2
308,512,2
857,208,2
91,381,2
104,618,2
497,69,2
566,73,2
628,70,2
477,128,2
562,142,2
625,155,2
229,555,2
284,642,2
220,95,2
65,51,2
3,211,2
568,636,2
581,593,2
627,612,2
547,480,2
473,485,2
477,433,2
970,610,2
958,770,2
974,809,2
1009,793,2
898,818,2
833,853,2
788,893,2
714,916,2
13,909,2
63,859,2
651,753,2
610,753,2
1015,352,2
897,47,2
425,225,2
4,985,2
585,1017,2
