80,381,2
313,59,2
812,758,2
818,429,1
784,872,1
83,273,2
751,1011,2
167,883,2
863,126,2
698,937,2
395,854,1
731,985,2
716,81,1
1015,694,1
855,948,2
581,935,1
841,981,1
321,681,1
94,799,2
1010,976,1
9,521,1
658,963,1
499,494,1
772,239,2
935,243,2
987,810,2
456,640,1
763,158,2
251,469,2
857,208,2
241,857,2
443,715,1
289,872,2
221,903,2
427,1014,2
328,521,2
178,67,2
81,89,2
164,1014,2
1005,263,2
555,186,2
593,150,2
369,159,2
282,68,2
363,48,2
712,216,2
745,358,1
264,346,2
324,420,2
371,442,2
255,538,2
190,424,2
328,354,2
139,840,2
21,844,2
82,842,2
151,792,2
198,849,2
259,959,2
294,962,2
277,1001,2
338,955,2
463,1001,2
499,991,2
566,854,2
51,63,2
228,8,2
229,258,2
342,307,2
427,237,2
872,404,2
916,317,2
811,705,2
1018,147,2
644,52,1
564,100,1
515,52,1
563,28,1
451,171,1
510,316,1
618,299,1
913,147,1
754,330,1
875,542,1
758,562,1
751,499,1
927,754,1
949,735,1
902,650,1
840,654,1
854,757,1
883,937,1
714,849,1
636,706,1
592,772,1
172,568,1
5,556,1
25,345,1
207,302,1
