39,455,2
66,317,2
997,930,1
313,734,2
114,904,2
1004,867,1
825,458,2
750,239,2
730,980,2
361,954,2
660,236,2
849,747,2
231,537,2
235,713,2
628,977,1
19,483,1
45,504,1
987,557,1
877,739,1
863,308,2
964,671,2
886,976,1
722,716,1
638,529,1
385,249,2
467,680,2
293,697,2
607,10,2
688,396,2
617,729,2
189,486,2
416,876,2
7,192,2
165,678,2
255,515,2
45,189,2
300,892,2
424,810,2
252,68,2
243,151,2
425,651,2
359,621,2
275,738,2
299,551,2
863,645,2
1000,678,2
382,1021,2
1009,812,2
926,817,2
882,859,2
707,802,2
888,79,2
877,35,2
858,208,2
437,719,2
798,758,2
338,466,2
300,430,2
160,846,2
124,947,2
371,848,2
85,280,2
409,577,2
342,732,2
130,459,2
169,734,2
751,200,2
893,296,2
135,410,2
119,543,2
18,336,2
228,688,2
59,226,2
25,426,2
933,165,2
507,819,2
466,832,2
464,770,2
409,527,2
164,604,2
379,68,2
679,78,2
936,329,2
973,359,2
726,913,2
720,950,2
831,907,2
887,530,2
865,488,2
925,568,2
781,113,2
692,297,2
843,263,2
984,15,2
1013,439,2
753,400,2
736,354,2
1019,714,2
955,706,2
124,1,2
238,847,2
410,489,2
160,798,2
460,484,1
817,859,1
484,455,1
499,498,1
503,433,1
700,829,1
647,647,2
664,564,2
688,705,2
904,705,2
908,599,1
92,1005,1
