288,565,2
272,591,2
305,958,2
341,189,2
328,118,2
374,147,2
576,519,2
488,563,2
659,645,2
808,202,2
644,16,2
1013,516,2
911,469,2
852,699,1
940,552,2
926,528,2
967,636,2
997,637,2
1020,613,2
1018,694,2
1009,669,2
976,787,1
968,759,1
538,991,2
820,1017,1
955,325,2
101,276,2
48,872,2
890,996,1
171,484,2
185,860,2
125,974,2
270,745,2
885,16,2
428,871,2
249,86,2
125,79,2
700,482,2
309,640,2
551,136,2
169,350,2
239,1000,2
282,665,2
288,53,2
240,846,2
526,780,2
543,166,2
580,806,2
189,708,2
594,726,2
108,566,2
286,811,2
257,157,2
429,156,2
391,303,2
800,313,2
437,466,2
545,911,2
814,771,2
791,710,2
585,843,2
76,208,2
626,466,2
738,872,2
10,373,2
545,760,2
18,182,2
349,337,2
630,720,2
358,630,2
351,728,2
153,803,2
12,692,2
122,13,2
387,623,2
137,54,2
480,835,2
392,999,2
945,401,2
793,266,2
456,871,2
10,437,2
33,600,2
796,82,2
203,676,2
351,1018,2
441,317,2
839,53,2
59,488,2
95,327,2
8,648,2
64,178,2
459,253,2
884,289,2
263,918,2
496,76,2
275,350,2
59,17,2
193,275,2
473,691,2
313,344,2
363,667,2
519,890,2
775,143,2
32,1008,2
487,344,2
307,423,2
420,14,2
429,405,2
482,722,2
931,179,2
554,609,2
119,680,2
28,415,1
53,461,1
286,206,2
645,183,1
626,821,2
856,789,2
904,566,1
897,612,1
867,632,1
838,668,1
995,754,2
941,843,1
773,872,1
793,891,1
261,1003,2
219,969,2
183,958,2
188,1018,2
118,1017,2
64,1008,2
155,962,2
41,895,2
74,880,2
138,875,2
161,847,2
219,866,2
188,826,2
169,765,2
196,743,2
150,720,2
62,699,2
42,747,2
32,699,2
42,658,2
92,685,2
148,650,2
85,604,2
63,572,2
983,654,2
991,691,2
985,731,2
954,674,2
994,611,2
954,576,2
960,525,2
917,450,2
918,390,2
902,363,2
917,335,2
983,294,2
1008,316,2
969,363,2
995,208,2
954,131,2
920,123,2
932,148,2
895,168,2
895,129,2
871,183,2
916,216,2
823,220,2
752,261,2
863,317,2
819,30,2
807,64,2
750,58,2
704,45,2
648,39,2
655,71,2
404,23,2
314,37,2
365,46,2
311,88,2
286,101,2
312,137,2
175,136,2
138,147,2
115,124,2
155,79,2
176,54,2
164,18,2
88,17,2
106,36,2
68,147,2
100,205,2
111,239,2
116,304,2
165,318,2
516,60,2
548,90,2
560,120,2
516,120,2
516,119,2
543,183,2
589,182,2
542,214,2
561,233,2
551,277,2
501,256,2
621,319,2
680,437,2
700,500,2
669,503,2
611,530,2
591,547,2
558,538,2
572,572,2
551,635,2
512,636,2
462,626,2
436,604,2
468,584,2
502,590,2
456,535,2
489,528,2
565,500,2
571,447,2
552,424,2
522,394,2
494,437,2
454,336,2
357,309,2
350,259,2
349,231,2
300,183,2
316,225,2
280,245,2
312,261,2
325,302,2
300,316,2
271,302,2
226,267,2
203,252,2
180,238,2
202,205,2
175,178,2
217,225,2
244,387,2
290,402,2
365,423,2
364,452,2
337,507,2
377,526,2
326,554,2
377,589,2
342,599,2
331,649,2
