507,429,2
560,440,2
788,137,2
373,742,2
397,663,2
312,676,2
241,710,2
204,701,2
191,996,2
241,1013,2
889,158,1
955,902,2
926,828,2
962,545,2
874,741,2
28,468,2
931,766,2
775,689,2
877,796,2
835,802,2
560,601,2
840,677,2
268,650,2
896,858,2
848,594,2
735,741,2
818,299,2
968,672,2
880,928,2
955,615,2
325,814,2
313,779,2
757,958,2
954,870,2
948,1020,2
840,941,2
810,429,2
481,165,2
524,152,2
637,133,2
681,168,2
631,204,2
571,234,2
466,217,2
378,139,2
359,103,2
326,76,2
252,282,2
252,103,2
580,41,2
666,91,2
441,332,2
442,373,2
255,559,2
256,581,2
242,619,2
195,607,2
142,573,2
147,529,2
106,533,2
69,592,2
72,515,2
98,468,2
113,697,2
471,746,2
447,831,2
492,879,2
620,911,2
581,924,2
697,720,2
666,686,2
638,662,2
690,619,2
686,492,2
658,428,2
746,416,2
753,375,2
714,343,2
660,347,2
755,199,2
773,171,2
991,406,2
1013,825,2
1022,894,2
137,958,2
102,927,2
96,884,2
99,853,2
60,997,2
68,796,2
47,750,2
37,801,2
326,636,2
758,91,2
588,455,1
838,319,2
850,274,2
780,636,2
803,593,2
297,307,1
126,115,2
831,197,2
93,987,2
890,638,2
1000,939,2
877,534,2
727,889,2
22,524,2
871,835,2
9,981,2
64,31,2
5,54,2
841,903,2
720,81,1
883,56,1
962,113,1
940,202,1
1015,165,1
829,350,1
215,447,1
195,456,1
993,367,1
890,351,1
33,30,2
52,106,2
52,182,2
8,210,2
51,215,2
89,168,2
120,207,2
232,208,2
265,233,2
302,220,2
328,198,2
72,475,2
46,442,2
134,618,2
167,607,2
181,650,2
216,592,2
425,735,2
423,768,2
410,838,2
364,833,2
521,729,2
603,862,2
608,814,2
673,854,2
655,936,2
612,944,2
784,920,2
440,187,2
537,229,2
582,117,2
520,115,2
549,82,2
503,86,2
440,35,2
304,42,2
633,272,2
569,325,2
598,354,2
564,394,2
537,376,2
511,381,2
475,347,2
798,399,2
851,445,2
779,441,2
694,445,2
744,521,2
744,267,2
714,226,2
792,198,2
503,703,2
11,853,2
50,900,2
68,928,2
82,961,2
109,959,2
164,683,2
211,741,2
580,627,2
822,757,2
784,719,2
916,790,2
992,594,2
1000,683,2
915,618,2
885,598,2
854,543,2
816,718,1
910,501,2
907,542,2
933,525,2
988,632,2
1013,857,2
22,924,2
112,1004,2
985,94,1
950,269,1
942,236,1
792,833,1
390,942,1
324,913,1
394,970,1
216,894,2
242,919,2
164,835,2
367,1007,2
424,564,1
421,540,1
359,472,1
304,389,1
210,352,1
29,333,1
139,339,1
608,715,1
508,606,1
914,991,2
806,962,2
286,454,1
112,446,1
1000,974,1
