325,721,2
14,932,2
967,47,2
384,55,1
226,92,1
539,601,2
926,744,1
768,409,2
724,841,2
152,333,1
780,777,2
491,771,2
283,572,2
428,724,2
358,643,2
182,119,1
212,967,2
905,343,2
907,82,2
340,588,2
263,935,2
693,676,2
900,31,2
476,304,1
1011,35,2
259,527,1
22,634,2
978,350,2
6,261,2
670,598,2
164,811,2
268,635,2
329,855,2
309,973,2
243,981,2
218,935,2
168,825,2
107,901,2
39,881,2
75,998,2
35,971,2
754,609,2
974,557,2
966,417,2
45,253,2
110,140,2
859,731,2
1015,571,2
437,936,2
877,628,2
355,976,2
705,788,2
525,896,2
659,859,2
489,805,2
539,758,2
558,728,2
458,703,2
455,687,2
370,681,2
278,693,2
182,662,2
197,606,2
203,628,2
150,598,2
196,553,2
72,580,2
32,656,2
60,727,2
472,611,2
572,547,2
633,531,2
682,516,2
722,490,2
618,470,2
696,461,2
807,471,2
795,438,2
1011,279,2
909,662,2
449,848,2
339,764,2
694,735,2
598,739,2
573,653,2
572,888,2
257,838,2
145,687,2
55,866,2
824,568,2
271,864,2
59,914,2
820,614,2
707,604,2
539,629,2
297,879,2
291,936,2
672,643,2
386,871,2
852,515,2
523,850,2
287,711,2
215,742,2
360,805,2
485,932,2
768,515,2
223,493,1
107,195,2
79,99,2
51,24,2
12,12,2
27,110,2
51,137,2
7,755,2
196,879,2
415,975,2
631,736,2
729,756,2
800,698,2
914,518,2
956,640,2
666,683,2
1016,468,2
1003,492,2
984,585,2
984,277,2
923,304,2
954,387,2
120,763,2
585,604,2
321,645,2
420,670,2
