370,730,1
546,789,1
535,761,1
707,682,1
707,837,1
165,834,1
568,554,2
606,851,2
681,339,1
415,540,2
737,383,1
739,332,1
841,563,2
941,672,1
550,865,2
204,123,1
228,97,1
435,966,1
282,610,1
917,122,1
909,488,1
259,721,1
327,596,1
804,118,1
203,853,1
307,379,1
278,285,1
170,713,1
216,938,1
290,526,1
206,624,1
226,486,1
303,723,1
207,896,1
336,329,1
247,985,1
198,653,1
226,597,1
268,445,1
285,659,1
498,126,1
470,190,2
692,733,1
567,780,1
436,899,1
497,444,2
1013,829,2
925,873,2
854,846,2
805,905,2
910,620,2
849,592,2
761,607,2
811,529,2
841,451,2
908,425,2
896,370,2
842,388,2
846,327,2
946,331,2
965,398,2
885,146,2
913,211,2
982,226,2
809,263,2
756,303,2
695,263,2
719,204,2
747,156,2
719,97,2
778,41,2
846,29,2
735,15,2
565,71,2
543,123,2
611,356,2
658,402,2
705,425,2
468,676,2
402,716,2
397,796,2
389,970,2
517,967,2
511,695,1
462,804,1
669,560,1
910,47,1
524,254,2
861,60,2
563,677,2
545,602,2
506,604,1
487,857,2
397,846,2
358,900,2
335,909,2
316,785,2
567,384,1
633,492,2
607,524,2
119,78,1
140,103,1
160,138,1
175,103,1
313,350,1
255,467,1
193,711,1
228,737,1
808,724,1
901,938,2
972,887,2
329,32,1
