43,932,2
228,548,2
771,226,2
818,204,2
326,213,2
290,201,2
298,266,2
350,216,2
394,194,2
360,123,2
422,359,2
391,412,2
327,408,2
288,379,2
222,335,2
217,260,2
246,251,2
244,206,2
304,334,2
349,437,2
445,431,2
462,468,2
496,479,2
436,516,2
394,511,2
361,525,2
228,520,2
463,604,2
398,681,2
519,558,2
577,549,2
628,464,2
607,422,2
620,361,2
558,339,2
623,282,2
710,309,2
668,176,2
614,213,2
720,246,2
735,189,2
643,116,2
574,89,2
497,121,2
573,199,2
744,332,2
751,282,2
827,334,2
882,311,2
971,322,2
988,356,2
944,388,2
932,427,2
844,392,2
865,483,2
832,519,2
857,536,2
892,520,2
906,476,2
943,473,2
1000,446,2
915,588,2
933,555,2
894,559,2
830,569,2
857,734,2
775,623,2
237,652,2
230,696,2
223,720,2
301,724,2
151,690,2
100,682,2
53,648,2
7,621,2
36,583,2
64,546,2
51,524,2
119,569,2
179,602,2
202,626,2
75,484,2
17,464,2
3,422,2
99,368,2
116,383,2
133,340,2
188,353,2
194,397,2
56,444,2
31,716,2
37,970,2
1020,687,2
956,70,2
922,100,2
900,149,2
981,155,2
979,126,2
998,193,2
885,268,2
501,67,2
616,59,2
154,282,2
51,249,2
71,296,2
17,160,2
14,122,2
56,116,2
64,27,2
9,53,2
32,52,2
335,22,2
104,255,2
116,237,2
45,274,2
208,370,2
254,375,2
335,278,2
387,256,2
453,252,2
478,278,2
413,334,2
367,322,2
436,388,2
216,294,2
184,317,2
171,462,2
149,408,2
32,382,2
123,527,2
374,467,2
307,555,2
346,585,2
289,610,2
260,596,2
176,541,2
4,568,2
70,581,2
135,600,2
98,635,2
119,647,2
562,403,2
677,386,2
582,296,2
529,204,2
634,79,2
604,135,2
715,138,2
564,23,2
535,29,2
771,53,2
738,64,2
789,19,2
759,137,2
896,211,2
851,358,2
876,342,2
900,8,2
1018,79,2
1019,330,2
967,462,2
963,439,2
867,455,2
745,590,2
828,619,2
863,614,2
862,591,2
885,625,2
853,642,2
853,690,2
900,700,2
1012,728,2
710,640,2
918,609,2
951,520,2
920,502,2
56,1004,2
