991,711,2
889,937,2
793,640,2
1011,832,2
616,853,1
679,690,2
174,716,2
806,437,2
515,1007,1
842,714,2
33,636,2
645,389,2
362,172,1
351,684,1
855,514,2
597,928,2
547,190,2
8,494,2
21,968,2
689,841,1
686,65,2
351,437,2
607,686,2
352,512,2
417,659,2
11,206,2
294,946,2
577,484,2
342,997,2
128,864,2
120,425,2
519,523,2
625,923,2
349,198,2
550,618,2
74,582,2
360,410,2
463,373,2
459,572,2
154,521,2
141,245,2
158,51,2
255,34,2
705,538,2
745,290,2
167,937,2
462,229,2
507,267,2
432,495,2
367,812,2
451,955,2
319,922,2
668,880,2
562,716,2
111,974,2
206,974,2
208,462,2
63,277,2
377,333,2
893,111,2
313,4,2
39,128,2
261,11,2
139,0,2
289,644,1
329,902,1
598,1014,1
389,957,1
534,8,2
291,684,2
320,736,2
87,761,2
