515,229,1
456,88,2
1015,42,2
199,19,1
824,71,2
871,105,2
603,95,2
681,234,2
10,124,2
713,242,1
626,216,2
545,247,1
959,258,2
754,165,2
826,42,2
825,164,2
912,60,2
774,37,2
673,16,2
955,159,2
877,46,2
944,13,2
849,159,2
1019,173,2
593,64,2
594,33,2
230,85,2
576,14,2
577,179,2
580,216,2
349,27,2
308,21,2
967,189,2
985,146,2
946,128,2
957,102,2
977,37,2
883,146,2
524,179,2
543,55,2
83,78,2
115,86,2
560,90,2
487,153,2
662,101,2
867,4,2
732,106,2
789,169,2
992,87,2
1019,102,2
1000,123,2
992,211,2
925,198,2
909,217,2
839,256,2
816,249,2
750,244,2
771,196,2
733,214,2
91,171,2
16,5,2
76,27,2
22,50,2
153,58,2
119,45,1
411,16,2
423,231,1
