628,261,2
142,46,2
524,353,2
444,149,2
419,650,2
269,657,2
830,737,2
39,913,2
392,764,2
616,578,2
162,184,2
350,862,2
867,462,2
486,280,2
514,602,2
432,425,2
247,300,2
24,486,2
33,825,2
341,523,2
812,673,2
337,790,2
453,515,2
53,615,2
607,677,2
729,818,2
463,310,2
380,186,2
517,260,2
511,190,2
712,451,2
692,524,2
676,568,2
302,665,2
248,381,2
498,733,2
451,777,2
11,700,2
240,624,2
795,887,2
494,333,2
13,915,2
188,175,2
221,1006,2
353,442,2
227,891,2
217,179,2
174,825,2
11,790,2
95,879,2
8,660,2
873,756,2
462,481,2
225,687,2
188,606,2
359,584,2
256,352,2
718,791,2
546,904,2
375,533,2
69,757,2
934,974,2
234,459,2
814,630,2
991,808,2
988,661,2
804,931,2
948,608,2
851,565,2
801,464,2
761,457,2
858,638,2
672,425,2
600,725,2
104,155,2
731,537,2
287,521,2
252,529,2
219,715,2
103,711,2
361,978,2
760,991,2
738,949,2
689,870,2
192,457,2
171,403,2
187,374,2
158,291,2
78,423,2
55,397,2
165,712,2
104,540,2
86,297,2
390,514,2
261,468,2
289,409,2
318,381,2
429,703,2
497,695,2
473,651,2
517,647,2
470,608,2
385,691,2
361,730,2
414,827,2
401,927,2
457,941,2
537,958,2
527,926,2
677,963,2
702,956,2
634,910,2
827,975,2
853,935,2
756,901,2
1014,759,2
768,482,2
472,549,2
293,983,2
204,527,2
196,569,2
108,762,2
69,786,2
390,473,2
353,476,2
47,543,2
66,455,2
323,652,2
953,874,2
639,818,2
174,893,2
125,886,2
113,821,2
402,897,2
580,1015,2
578,887,2
11,998,2
174,673,2
131,656,2
156,632,2
82,590,2
151,494,2
121,238,2
345,615,2
418,602,2
223,659,2
78,152,2
25,126,2
38,260,2
48,287,2
471,222,2
467,248,2
514,283,2
432,222,2
409,249,2
556,248,2
635,287,2
638,311,2
654,355,2
681,346,2
564,337,2
629,341,2
541,320,2
584,250,2
816,428,2
716,419,2
799,501,2
747,486,2
786,556,2
746,565,2
632,463,2
928,529,2
921,550,2
896,587,2
953,647,2
961,690,2
891,648,2
892,704,2
870,665,2
786,752,2
966,737,2
773,660,2
751,612,2
766,853,2
677,774,2
705,901,2
720,854,2
965,887,2
1020,987,2
997,1007,2
931,957,2
877,1010,2
782,1019,2
607,1007,2
606,905,2
551,869,2
586,826,2
589,751,2
617,787,2
608,809,2
527,762,2
507,797,2
468,823,2
375,845,2
362,1013,2
328,974,2
272,967,2
217,966,2
190,739,2
86,900,2
94,991,2
83,1009,2
46,884,2
157,575,2
436,463,2
139,415,2
28,433,2
