91,193,2
945,552,2
98,658,1
605,968,2
338,724,2
917,285,2
112,548,2
713,420,2
555,649,2
791,845,2
503,667,2
389,877,2
843,629,2
679,488,1
618,476,2
117,958,2
261,906,2
256,62,2
466,653,2
516,301,2
811,776,1
617,348,1
127,525,2
975,671,2
540,553,2
786,160,2
527,618,2
792,428,2
898,218,2
518,731,2
999,558,2
776,407,2
320,1011,2
726,576,1
355,379,1
159,635,2
498,765,2
609,294,2
537,692,2
156,580,2
76,814,2
453,726,2
74,446,1
888,197,2
212,841,2
200,860,2
214,889,2
243,846,2
371,237,2
324,274,2
307,235,2
324,222,2
175,279,2
165,238,2
165,184,2
165,133,2
145,439,2
313,589,2
95,596,2
39,583,2
172,435,2
120,487,2
161,477,2
291,623,2
16,112,2
13,57,2
89,349,2
158,861,2
600,675,2
117,294,2
58,518,2
97,433,2
30,179,2
23,207,2
130,558,2
111,761,2
20,152,2
323,527,2
154,884,2
49,252,2
583,597,2
79,166,2
92,524,2
93,836,2
291,530,2
70,642,2
397,667,2
369,685,2
352,610,2
403,574,2
417,534,2
417,485,2
443,503,2
446,453,2
474,454,2
419,428,2
232,626,2
197,825,2
149,814,2
148,776,2
121,847,2
228,521,2
242,495,2
405,284,2
205,132,2
203,49,2
167,22,2
130,81,2
230,81,2
253,20,2
221,18,2
377,89,2
442,159,2
450,204,2
480,131,2
528,208,2
554,144,2
560,117,2
563,91,2
733,132,2
705,239,2
681,215,2
680,254,2
736,307,2
876,225,2
827,189,2
819,145,2
766,142,2
799,119,2
882,452,2
843,463,2
840,414,2
909,427,2
810,396,2
784,387,2
779,354,2
736,342,2
654,362,2
580,345,2
640,287,2
776,467,2
722,448,2
675,439,2
590,463,2
713,544,2
670,555,2
684,518,2
487,623,2
811,555,2
1014,827,2
1004,864,2
927,987,2
904,1021,2
908,951,2
1020,624,2
1021,588,2
923,841,2
628,941,2
538,846,2
906,643,2
903,612,2
822,854,2
673,933,2
897,671,2
828,960,2
539,524,2
848,937,2
813,656,2
924,888,2
559,800,2
909,856,2
876,812,2
903,784,2
670,666,2
904,480,2
864,489,2
523,581,2
731,611,2
954,864,2
966,919,2
558,920,2
639,840,2
643,793,2
597,791,2
593,765,2
624,734,2
602,717,2
471,757,2
462,791,2
478,814,2
473,840,2
463,930,2
467,958,2
441,957,2
420,940,2
424,978,2
387,1018,2
426,1015,2
457,1001,2
488,1000,2
540,960,2
505,944,2
586,940,2
640,916,2
668,868,2
709,814,2
755,808,2
780,778,2
766,740,2
763,701,2
784,736,2
808,689,2
740,729,2
717,710,2
694,744,2
673,696,2
168,918,2
148,938,2
195,996,2
216,1010,2
256,1016,2
292,982,2
273,1008,2
337,978,2
382,978,2
324,967,2
245,785,2
260,757,1
377,736,2
350,761,2
342,801,2
393,779,2
411,812,2
407,843,2
435,862,2
328,899,2
305,840,2
326,807,2
172,748,2
198,756,2
270,667,2
280,426,2
348,909,2
239,983,2
650,583,2
259,545,2
116,611,2
468,700,2
941,628,2
958,598,2
866,778,2
829,796,2
699,622,2
530,880,2
577,828,2
610,826,2
902,917,2
853,912,2
980,757,2
749,266,2
597,81,2
591,53,2
701,105,2
646,194,2
498,72,2
504,37,2
487,20,2
376,8,2
397,34,2
382,55,2
385,251,2
153,158,2
74,376,2
100,406,2
145,410,2
165,987,2
149,971,2
126,1015,2
112,908,2
191,920,2
240,887,2
267,867,2
217,799,2
114,813,1
118,779,2
68,792,2
88,701,2
237,741,2
232,768,2
237,951,2
238,918,2
186,1021,2
282,931,2
256,959,2
280,885,2
296,882,2
285,831,2
270,793,2
261,818,2
280,742,2
310,714,2
298,686,2
327,678,2
260,623,2
232,672,2
195,716,2
175,691,2
253,587,2
12,646,2
13,621,2
49,672,2
72,677,2
68,710,2
107,719,2
58,750,2
81,749,2
104,567,2
76,572,2
57,546,2
189,461,2
194,492,2
232,441,2
298,385,2
282,553,2
322,390,1
190,309,2
168,309,2
158,343,2
137,335,2
134,258,2
114,260,2
100,292,2
138,284,2
200,267,2
6,237,2
39,90,1
6,182,2
1,208,2
135,42,2
104,134,2
128,139,2
195,102,2
243,102,2
158,4,2
285,65,2
309,76,2
328,53,2
298,19,2
317,1,2
344,32,2
428,14,2
460,7,2
475,6,1
478,95,2
363,167,2
349,162,2
372,139,2
375,110,2
387,126,2
411,84,2
411,134,2
433,128,2
415,165,2
394,161,2
377,184,2
369,211,2
399,196,2
428,183,2
483,172,2
478,217,2
464,260,2
439,252,2
417,232,2
371,302,2
422,300,2
389,340,2
510,231,2
480,272,2
443,330,1
464,368,2
468,403,2
398,439,1
480,506,2
501,525,2
469,537,2
483,584,2
446,607,2
457,573,2
439,539,2
391,504,2
375,540,2
348,560,2
373,584,2
376,636,2
429,632,2
313,654,2
309,783,2
407,750,1
384,824,2
357,826,2
343,859,2
372,933,2
363,994,2
477,895,2
517,905,2
448,895,2
425,904,2
504,1022,2
545,1011,2
617,1001,2
572,1001,2
653,953,1
600,889,2
601,920,2
686,904,2
714,869,2
763,888,2
752,854,2
742,927,1
636,876,2
598,854,2
562,761,1
503,827,2
514,796,2
494,726,2
436,685,2
583,656,2
640,703,2
668,736,2
650,639,2
628,618,1
609,645,2
723,761,2
750,791,2
763,765,2
806,759,2
811,720,1
782,670,2
738,689,2
743,659,2
703,661,2
771,625,1
807,629,2
840,586,2
763,582,2
775,556,2
698,594,1
602,568,2
577,531,2
604,526,2
632,501,2
652,474,2
735,519,2
770,503,2
744,428,2
810,503,2
829,519,2
887,501,2
929,448,2
876,391,1
867,375,1
754,389,2
710,391,1
740,404,1
730,363,2
675,313,2
673,375,2
661,406,2
650,426,2
614,419,2
580,383,2
554,406,1
603,393,1
530,397,2
545,352,2
521,343,2
505,386,1
520,268,2
540,268,2
561,285,2
576,302,2
635,326,1
681,285,2
700,306,2
643,250,2
605,214,2
589,186,2
625,174,2
632,144,2
575,159,2
644,110,2
657,124,2
692,131,2
694,194,2
672,180,2
715,194,2
766,181,2
729,215,2
751,229,2
784,222,2
804,238,2
798,273,2
838,254,2
859,280,2
890,302,2
882,274,2
870,308,1
931,233,2
854,229,2
913,699,2
917,560,2
902,575,2
822,826,2
857,850,2
954,824,2
946,796,2
971,794,1
1009,790,2
1000,777,2
986,814,2
972,836,2
982,904,2
983,927,2
940,903,2
927,932,2
962,957,2
936,962,2
961,1013,2
944,1020,2
863,1016,2
1021,997,2
1017,953,2
1017,904,2
181,609,2
