929,101,2
230,793,1
862,803,2
226,504,2
448,85,1
416,530,2
320,771,1
675,445,2
585,575,1
148,433,2
436,638,2
250,988,2
750,306,2
342,918,1
155,309,1
271,498,1
578,957,2
168,680,1
475,205,2
490,956,2
73,682,1
369,74,1
60,375,1
63,437,2
729,641,2
462,311,2
299,407,2
824,968,2
960,548,1
155,784,2
106,811,2
546,489,2
29,925,1
277,894,2
270,955,2
342,285,2
957,314,2
90,936,2
358,659,1
798,758,2
291,1015,2
177,212,2
390,618,1
622,472,2
852,680,2
848,466,2
402,254,2
622,328,1
253,403,2
674,720,2
449,358,2
324,812,2
859,515,2
447,928,2
660,94,2
785,1011,2
529,705,2
709,785,2
664,11,2
922,659,2
492,1012,2
287,817,1
298,966,2
736,903,2
52,751,2
653,682,2
573,47,2
586,892,2
681,212,2
614,675,2
144,839,2
430,573,1
225,205,2
184,825,2
855,245,2
594,113,2
573,861,2
945,11,2
383,177,2
73,38,1
983,809,1
598,714,2
511,650,2
743,127,2
564,14,2
969,367,2
190,260,2
326,129,2
229,172,2
880,69,2
556,181,2
894,558,2
345,688,2
888,656,2
984,675,2
243,298,2
219,278,2
295,89,2
219,40,2
134,45,2
171,109,2
212,128,2
285,343,2
188,373,2
208,407,2
158,394,2
530,752,2
476,813,2
497,587,2
680,860,2
532,846,2
675,942,2
424,894,2
391,942,2
368,1007,2
449,1015,2
181,933,2
122,908,2
127,954,2
175,989,2
847,879,2
880,873,2
819,911,2
993,989,2
995,106,2
887,34,2
908,148,2
920,179,2
811,163,2
763,205,2
782,273,2
823,312,2
881,369,2
751,406,2
749,451,2
703,356,2
721,277,2
730,73,2
652,181,2
643,219,2
612,256,2
638,288,2
584,149,2
559,80,2
503,62,2
614,42,2
994,478,2
1010,368,2
833,523,2
865,552,2
816,579,2
788,504,2
955,251,2
77,545,2
873,989,2
414,277,2
410,335,2
297,189,2
319,232,2
156,67,2
38,977,2
942,775,2
616,923,2
451,705,2
811,373,2
838,404,2
500,161,2
496,100,2
533,119,2
664,127,2
865,287,2
900,463,2
1018,293,2
561,208,2
690,174,2
779,148,2
995,573,1
700,689,1
382,775,1
309,789,1
616,1021,2
696,1023,2
950,918,2
552,780,2
620,791,2
3,952,2
0,1008,2
205,358,2
44,117,1
74,122,1
116,161,1
131,253,2
966,198,2
1023,179,2
1019,51,2
903,1,2
224,881,2
