162,578,1
320,565,1
678,454,1
117,770,1
809,118,2
108,437,1
48,928,1
46,843,1
637,450,1
323,447,1
813,726,1
355,608,1
18,608,1
317,831,1
175,717,1
85,634,1
655,562,1
422,11,2
792,20,2
1017,126,2
819,85,2
783,804,1
551,677,1
845,85,2
875,108,2
643,94,2
510,47,2
645,40,2
1020,650,1
975,149,2
967,24,2
904,56,2
165,993,2
206,1005,2
450,33,2
494,13,2
538,30,2
591,669,1
134,511,1
1004,73,2
997,43,2
944,90,2
909,96,2
871,55,2
847,48,2
829,29,2
762,57,2
746,37,2
751,4,2
722,13,2
715,82,2
673,99,2
670,63,2
696,16,2
572,43,2
263,1001,2
186,794,1
123,914,1
330,742,1
278,568,1
226,602,1
402,403,1
454,409,1
374,353,1
292,341,1
90,322,1
116,484,1
152,437,1
179,501,1
182,650,1
405,702,1
460,651,1
468,611,1
398,492,1
468,451,1
550,410,1
648,405,1
632,387,1
517,352,1
689,746,1
790,672,1
821,634,1
848,615,1
934,589,1
839,471,1
778,463,1
716,419,1
971,529,1
1018,457,1
984,669,1
891,681,1
958,843,1
914,935,1
996,934,1
904,1004,1
742,1009,1
639,937,1
502,860,1
516,836,1
482,786,1
563,501,1
602,489,1
156,353,1
5,327,1
