571,7,2
727,414,1
685,428,1
364,592,1
636,453,1
25,623,1
968,339,1
284,113,1
395,549,1
554,117,1
918,354,1
421,564,1
427,437,1
525,511,1
13,554,1
342,13,1
939,333,1
12,497,1
506,546,1
793,402,1
403,519,1
380,498,1
319,577,1
586,436,1
321,38,1
87,594,1
215,584,1
764,390,1
169,580,1
226,627,1
286,593,1
176,621,1
172,650,1
216,121,1
102,315,1
100,657,1
135,619,1
135,141,2
12,649,1
725,9,2
980,290,1
21,857,1
135,264,2
174,168,2
212,169,2
692,13,2
129,189,2
93,255,2
68,203,2
177,207,2
681,249,1
611,15,2
468,424,1
441,546,1
1009,324,1
3,889,1
342,407,1
82,360,1
176,350,1
55,412,1
59,560,1
129,490,1
151,540,1
193,507,1
245,482,1
298,425,1
289,371,1
359,272,1
416,390,1
325,525,1
547,447,1
492,390,1
367,142,1
485,168,1
564,164,1
672,160,1
464,284,1
614,286,1
559,346,1
588,384,1
663,351,1
672,310,1
744,247,1
772,282,1
742,141,1
974,256,1
