276,1010,2
248,1000,2
285,986,2
282,953,2
321,945,2
227,889,2
221,865,2
239,818,2
262,766,2
287,819,2
324,750,2
363,771,2
380,818,2
453,742,2
486,760,2
440,818,2
441,854,2
393,897,2
367,914,2
343,914,2
338,885,2
300,874,2
280,860,2
409,929,2
373,988,2
316,1004,2
420,995,2
453,984,2
453,1014,2
423,1018,2
539,983,2
538,938,2
508,876,2
500,847,2
610,970,2
602,1008,2
668,969,2
674,998,2
195,862,2
180,833,2
181,802,2
65,1017,1
142,935,1
70,900,1
36,894,1
118,721,1
91,677,2
91,640,1
167,654,2
771,971,1
598,754,1
583,876,1
584,799,1
548,817,1
443,644,1
266,701,2
256,733,2
320,606,1
354,646,1
278,582,1
266,529,1
210,550,1
137,521,1
109,482,1
220,433,1
5,283,1
117,271,1
61,144,1
166,152,1
108,162,1
130,149,1
74,158,1
112,48,1
112,23,1
127,81,1
151,43,1
205,37,1
237,23,1
249,74,1
253,108,1
246,175,1
278,151,1
330,114,1
315,55,1
387,58,1
438,22,1
443,57,1
382,177,1
342,208,1
313,248,1
254,229,1
200,235,1
201,273,1
147,215,1
166,238,1
316,294,1
361,277,1
263,296,1
320,369,1
349,410,1
342,330,1
381,350,1
409,342,1
416,378,1
474,405,1
449,438,1
478,434,1
409,447,1
454,491,1
460,522,1
569,625,1
508,583,1
522,558,1
546,550,1
519,501,1
516,426,1
607,471,1
603,522,1
602,560,1
644,551,1
691,607,1
720,655,1
642,679,1
684,712,1
642,715,1
625,696,1
654,751,1
732,817,1
726,846,1
765,889,1
812,959,1
818,929,1
771,814,1
802,812,1
788,761,1
792,726,1
761,689,1
846,771,1
869,830,1
931,998,1
912,952,1
903,893,1
912,879,1
955,926,1
988,1012,1
956,957,1
1019,988,1
951,862,1
1014,851,1
966,776,1
1012,760,1
1014,730,1
957,712,1
922,655,1
945,649,1
993,666,1
1004,624,1
806,670,1
728,579,1
747,569,1
715,534,1
716,490,1
760,530,1
716,462,1
759,481,1
779,469,1
804,534,1
898,587,1
940,612,1
951,592,1
929,512,1
871,490,1
812,433,1
861,387,1
903,404,1
967,440,1
945,424,1
936,373,1
977,405,1
1014,506,1
1017,411,1
626,334,1
675,407,1
644,406,1
592,369,1
562,382,1
510,337,1
553,313,1
482,267,1
414,281,1
453,313,1
443,219,1
450,176,1
448,132,1
473,96,1
515,104,1
502,122,1
543,157,1
517,189,1
535,237,1
526,268,1
586,192,1
558,209,1
639,310,1
625,234,1
654,287,1
496,43,1
583,29,1
616,87,1
565,2,1
653,98,1
663,189,1
704,200,1
670,235,1
723,337,1
804,305,1
751,227,1
765,297,1
843,289,1
764,69,1
739,28,1
849,87,1
803,4,1
850,56,1
880,70,1
852,13,1
936,70,1
953,36,1
1002,62,1
1002,154,1
983,192,1
1013,223,1
1002,264,1
957,240,1
967,299,1
876,228,1
888,321,1
847,234,1
832,636,1
822,603,1
894,703,1
