526,863,2
36,159,2
445,287,1
416,63,1
498,301,2
97,559,1
212,75,1
991,876,1
226,42,1
299,265,1
404,240,1
449,205,1
343,313,1
519,365,2
616,23,2
319,582,2
118,33,2
647,465,2
727,431,2
915,178,2
754,26,2
688,17,2
221,689,2
308,489,2
198,176,2
696,332,2
131,999,2
951,251,2
514,453,2
522,216,2
524,295,2
677,647,2
756,229,2
42,803,2
519,976,2
207,210,2
591,975,2
763,609,2
689,176,2
881,149,2
165,155,2
32,698,1
663,164,2
968,970,1
167,477,1
12,223,2
280,600,2
84,667,2
925,421,2
488,672,2
859,414,2
210,261,2
564,296,2
726,484,2
801,491,2
675,813,2
956,646,2
655,912,2
895,233,2
882,90,2
1018,323,2
888,56,2
97,200,2
412,434,2
371,454,2
332,453,2
183,614,2
414,765,2
191,893,2
658,416,2
583,399,2
604,178,2
567,192,2
146,337,2
793,167,2
517,749,2
526,712,2
566,731,2
580,901,2
18,42,2
19,871,2
65,432,2
19,497,2
33,389,2
371,986,2
868,841,2
97,712,2
935,364,2
984,204,2
782,404,2
679,545,2
663,605,2
611,601,2
148,265,2
45,342,2
107,365,2
160,690,2
248,820,2
290,783,2
301,848,2
395,910,2
296,932,2
251,933,2
630,719,2
840,190,2
761,122,2
625,65,2
564,665,2
714,390,2
793,540,2
822,562,2
905,464,2
747,832,2
710,597,2
961,541,2
117,113,2
51,87,2
22,251,2
460,473,2
244,520,2
459,764,2
440,707,2
418,609,2
327,628,2
356,703,2
353,797,2
206,853,2
134,911,2
64,845,2
79,891,2
46,930,2
42,984,2
453,933,2
602,834,2
655,323,2
700,220,2
61,22,2
89,49,2
88,87,2
150,88,2
127,214,2
163,209,2
55,294,2
83,258,2
14,422,2
187,303,2
724,8,2
815,36,2
905,21,2
661,66,2
637,110,2
591,115,2
592,153,2
544,141,2
718,54,2
712,143,2
709,98,2
768,76,2
816,75,2
834,110,2
946,144,2
788,210,2
858,248,2
935,281,2
957,190,2
1020,89,2
966,310,2
1017,266,2
1004,437,2
959,437,2
896,334,2
862,353,2
827,356,2
783,315,2
740,300,2
690,298,2
596,319,2
586,356,2
547,345,2
536,418,2
482,342,2
470,369,2
455,398,2
611,407,2
752,454,2
693,473,2
740,519,2
817,459,2
766,497,2
702,684,2
628,694,2
628,641,2
583,534,2
514,519,2
324,430,2
292,459,2
411,502,2
512,597,2
554,587,2
632,538,2
587,472,2
272,526,2
339,530,2
280,671,2
125,653,2
144,615,2
613,229,2
661,221,2
587,270,2
644,263,2
871,695,2
530,671,2
475,628,2
398,657,2
399,850,2
397,1015,2
481,1018,2
442,1017,2
666,863,2
223,943,2
182,957,2
107,971,2
68,980,2
4,977,2
8,1020,2
158,868,2
96,783,2
112,839,2
229,554,2
422,979,2
275,1017,2
179,1012,2
385,564,1
656,986,2
618,973,2
637,859,1
299,45,1
1020,914,1
832,932,1
811,910,1
995,675,1
2,655,1
268,402,1
272,351,1
251,281,1
167,398,2
390,145,1
464,98,1
479,163,1
374,356,1
445,28,1
392,2,1
366,87,1
140,771,2
219,765,2
